排名(rank),电影ID(id),电影名称(title),评分(score),评分人数(vote_count),上映日期(release_date),类型(types),地区(regions),主演(actors),主演人数(actor_count),是否可播放(is_playable),是否已观看(is_watched),封面接(cover_url),详情页链接(url)
1,1296141,控方证人,9.6,734269,2025-12-05,"剧情,犯罪,悬疑,惊悚",美国,"泰隆·鲍华,玛琳·黛德丽,查尔斯·劳顿,埃尔莎·兰彻斯特,约翰·威廉姆斯,亨利·丹尼尔,伊安·沃尔夫,托林·撒切尔,诺玛·威登,尤娜·奥康纳",54,True,False,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2927451337.jpg,https://movie.douban.com/subject/1296141/
2,3541415,盗梦空间,9.4,2311258,2010-09-01,"剧情,科幻,悬疑,冒险","美国,英国","莱昂纳多·迪卡普里奥,约瑟夫·高登-莱维特,艾利奥特·佩吉,汤姆·哈迪,渡边谦,迪利普·劳,基里安·墨菲,汤姆·贝伦杰,玛丽昂·歌迪亚,皮特·波斯尔思韦特",30,True,False,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p513344864.jpg,https://movie.douban.com/subject/3541415/
3,5294851,控方证人,9.4,104394,1982-12-04,"剧情,犯罪,悬疑","美国,英国","拉尔夫·理查德森,黛博拉·蔻儿,博·布里奇斯,黛安娜·里格,温蒂·希勒,唐纳德·普利森斯,彼得·萨利斯,弗兰克·米尔斯",8,True,False,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2367853261.jpg,https://movie.douban.com/subject/5294851/
4,1900841,窃听风暴,9.2,629161,2006-03-23,"剧情,悬疑",德国,"乌尔里希·穆埃,马蒂娜·格德克,塞巴斯蒂安·科赫,乌尔里希·图库尔,托马斯·蒂梅,汉斯-尤韦·鲍尔,沃克马·克莱纳特,马提亚斯·布伦纳,查理·哈纳,赫伯特·克瑙普",23,True,False,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1808872109.jpg,https://movie.douban.com/subject/1900841/
5,1304920,切腹,9.4,58287,1962-09-16,"剧情,动作,悬疑",日本,"仲代达矢,石浜朗,岩下志麻,丹波哲郎,三岛雅夫,中谷一郎,佐藤庆,稻叶义男,井川比佐志,武内亨",19,True,False,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2151748293.jpg,https://movie.douban.com/subject/1304920/
6,1395091,未麻的部屋,9.1,423309,1997-08-05,"剧情,犯罪,动画,悬疑,惊悚",日本,"岩男润子,松本梨香,辻亲八,大仓正章,秋元羊介,盐屋翼,堀秀行,筱原惠美,江原正士,梁田清之",24,False,False,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1351050722.jpg,https://movie.douban.com/subject/1395091/
7,1292000,搏击俱乐部,9.0,968051,1999-09-10,"剧情,动作,悬疑,惊悚",美国,"爱德华·诺顿,布拉德·皮特,海伦娜·伯翰·卡特,扎克·格雷尼尔,米特·洛夫,杰瑞德·莱托,艾恩·贝利,里奇蒙德·阿奎特,乔治·马奎尔,卡尔·西阿法里奥",29,True,False,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1910931622.jpg,https://movie.douban.com/subject/1292000/
8,1865703,红辣椒,9.0,566647,2006-09-02,"动画,悬疑,科幻,惊悚",日本,"林原惠美,江守彻,堀胜之祐,古谷彻,大塚明夫,山寺宏一,田中秀幸,兴梠里美,岩田光央,爱河里花子",18,True,False,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2794776839.jpg,https://movie.douban.com/subject/1865703/
9,1293181,惊魂记,9.0,355325,1960-06-16,"悬疑,惊悚,恐怖",美国,"安东尼·博金斯,维拉·迈尔斯,约翰·加文,珍妮特·利,马丁·鲍尔萨姆,约翰·麦克因泰,西蒙·奥克兰,弗兰克·艾伯森,帕特里夏·希区柯克,沃恩·泰勒",31,True,False,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1021883305.jpg,https://movie.douban.com/subject/1293181/
10,2334904,禁闭岛,8.9,1107425,2010-02-13,"剧情,悬疑,惊悚",美国,"莱昂纳多·迪卡普里奥,马克·鲁法洛,本·金斯利,马克斯·冯·叙多夫,米歇尔·威廉姆斯,艾米莉·莫迪默,派翠西娅·克拉克森,杰基·厄尔·哈利,泰德·拉文,约翰·卡洛·林奇",32,True,False,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p450262388.jpg,https://movie.douban.com/subject/2334904/
11,1292343,蝴蝶效应,8.9,1062769,2004-01-23,"剧情,悬疑,科幻,惊悚","美国,加拿大","阿什顿·库彻,梅洛拉·沃尔特斯,艾米·斯马特,埃尔登·亨森,威廉姆·李·斯科特,约翰·帕特里克·阿梅多利,艾琳·戈洛瓦娅,凯文·G·施密特,杰西·詹姆斯,罗根·勒曼",18,True,False,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2209066019.jpg,https://movie.douban.com/subject/1292343/
12,1780330,致命魔术,8.9,960487,2006-10-17,"剧情,悬疑,惊悚","英国,美国","休·杰克曼,克里斯蒂安·贝尔,迈克尔·凯恩,丽贝卡·豪尔,斯嘉丽·约翰逊,大卫·鲍伊,安迪·瑟金斯,派珀·佩拉博,萨曼塔·马霍林,丹尼尔·戴维斯",22,True,False,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p480383375.jpg,https://movie.douban.com/subject/1780330/
13,1297192,致命ID,8.9,943235,2003-04-25,"剧情,悬疑,惊悚",美国,"约翰·库萨克,雷·利奥塔,阿曼达·皮特,约翰·浩克斯,阿尔弗雷德·莫里纳,克里·杜瓦尔,约翰·C·麦金雷,威廉姆·李·斯科特,杰克·布塞,普路特·泰勒·文斯",22,True,False,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2558364386.jpg,https://movie.douban.com/subject/1297192/
14,1300299,杀人回忆,8.9,832855,2003-05-02,"剧情,动作,犯罪,悬疑,惊悚",韩国,"宋康昊,金相庆,金雷夏,宋在浩,边希峰,高瑞熙,柳泰浩,朴努植,朴海日,全美善",49,False,False,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1633113220.jpg,https://movie.douban.com/subject/1300299/
15,25798411,神探夏洛克：福至如归,9.2,57166,2013-12-24,"剧情,犯罪,悬疑,惊悚",英国,"本尼迪克特·康伯巴奇,马丁·弗瑞曼,鲁珀特·格雷夫斯,露易丝·布瑞丽,乔纳森·阿里斯,马克·加蒂斯",6,False,False,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2870609453.jpg,https://movie.douban.com/subject/25798411/
16,1297630,第六感,8.9,634534,1999-08-06,"剧情,悬疑,惊悚",美国,"布鲁斯·威利斯,海利·乔·奥斯蒙,托妮·科莱特,奥莉维亚·威廉姆斯,唐尼·沃尔伯格,特拉沃·摩根,彼得·安东尼·唐伯蒂斯,格伦·菲茨杰拉德,米莎·巴顿,法尔德斯·巴姆",16,True,False,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2220184425.jpg,https://movie.douban.com/subject/1297630/
17,1578507,谍影重重3,8.9,470090,2007-11-15,"动作,悬疑,惊悚","美国,德国,法国,英国","马特·达蒙,朱丽娅·斯蒂尔斯,大卫·斯特雷泽恩,斯科特·格伦,帕迪·康斯戴恩,埃德加·拉米雷兹,阿尔伯特·芬尼,琼·艾伦,克里·约翰逊,丹尼尔·布鲁赫",27,True,False,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p792223507.jpg,https://movie.douban.com/subject/1578507/
18,1300374,绿里奇迹,8.9,387512,1999-12-10,"犯罪,剧情,奇幻,悬疑",美国,"汤姆·汉克斯,大卫·摩斯,迈克·克拉克·邓肯,邦妮·亨特,詹姆斯·克伦威尔,迈克尔·杰特,格雷厄姆·格林,道格·休切逊,山姆·洛克威尔,巴里·佩珀",35,True,False,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p767586451.jpg,https://movie.douban.com/subject/1300374/
19,10583098,十二怒汉（电视版）,9.5,28519,1954-09-20,"剧情,犯罪,悬疑",美国,"罗伯特·卡明斯,法兰奇·汤恩,爱德华·阿诺德,保罗·哈特曼,约翰·贝尔,沃尔特·艾贝尔,乔治·沃斯科维奇,约瑟夫·史威尼,巴特·伯恩斯,诺曼·费尔",12,False,False,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2689773446.jpg,https://movie.douban.com/subject/10583098/
20,1397546,追随,8.9,203073,1998-04-24,"犯罪,悬疑,惊悚",英国,"杰里米·西奥伯德,亚历克斯·霍,露西·拉塞尔,约翰·诺兰,迪克·布拉德塞尔,吉莉安·艾尔-卡迪,詹妮弗·安格,尼古拉斯·卡洛蒂,达伦·奥曼迪,盖·格林威",19,False,False,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2561545031.jpg,https://movie.douban.com/subject/1397546/
21,1292348,洛城机密,8.9,200965,1997-09-19,"剧情,犯罪,悬疑,惊悚",美国,"凯文·史派西,罗素·克劳,盖·皮尔斯,詹姆斯·克伦威尔,金·贝辛格,丹尼·德维托,大卫·斯特雷泽恩,朗·瑞弗金,马特·麦考伊,保罗·吉尔福伊尔",60,True,False,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2920548116.jpg,https://movie.douban.com/subject/1292348/
22,26580232,看不见的客人,8.8,1433589,2017-09-15,"剧情,犯罪,悬疑,惊悚",西班牙,"马里奥·卡萨斯,阿娜·瓦格纳,何塞·科罗纳多,巴巴拉·莱涅,弗兰塞斯克·奥雷利亚,帕科·图斯,大卫·塞尔瓦斯,伊尼戈·加斯特西,圣·耶拉莫斯,马内尔·杜维索",28,True,False,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2498971355.jpg,https://movie.douban.com/subject/26580232/
23,1301231,电话谋杀案,8.9,158723,1954-05-29,"犯罪,悬疑,惊悚",美国,"雷·米兰德,格蕾丝·凯利,罗伯特·卡明斯,约翰·威廉姆斯,安东尼·道森,利奥·布里特,帕特里克·艾伦,乔治·利,罗温·休斯,盖·唐尔曼",22,True,False,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1205111193.jpg,https://movie.douban.com/subject/1301231/
24,1292223,七宗罪,8.8,1057520,1995-09-22,"剧情,犯罪,悬疑,惊悚",美国,"摩根·弗里曼,布拉德·皮特,凯文·史派西,格温妮斯·帕特洛,安德鲁·凯文·沃克,约翰·卡西尼,雷格·E·凯蒂,李·厄米,理查德·希夫,约翰·C·麦金雷",21,True,False,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2219586434.jpg,https://movie.douban.com/subject/1292223/
25,1309055,哈利·波特与火焰杯,8.8,798418,2005-11-18,"悬疑,奇幻,冒险","英国,美国","丹尼尔·雷德克里夫,艾玛·沃森,鲁伯特·格林特,迈克尔·刚本,玛吉·史密斯,汤姆·费尔顿,蒂莫西·斯波,罗伯特·帕丁森,梁佩诗,大卫·田纳特",77,True,False,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2913456904.jpg,https://movie.douban.com/subject/1309055/
26,4268598,告白,8.8,742389,2010-06-05,"剧情,悬疑",日本,"松隆子,冈田将生,木村佳乃,西井幸人,桥本爱,芦田爱菜,三吉彩花,藤原薰,井之胁海,清水尚弥",27,False,False,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p689520756.jpg,https://movie.douban.com/subject/4268598/
27,25804790,神探夏洛克：最后的誓言,9.0,79713,2014-01-12,"剧情,犯罪,悬疑",英国,"本尼迪克特·康伯巴奇,马丁·弗瑞曼,鲁珀特·格雷夫斯,马克·加蒂斯,尤娜·斯塔布斯,拉斯·米克尔森,安德鲁·斯科特,露易丝·布瑞丽,阿曼达·阿宾顿,乔纳森·阿里斯",19,False,False,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2164957248.jpg,https://movie.douban.com/subject/25804790/
28,26703158,斯隆女士,8.9,136183,2016-11-11,"剧情,悬疑","美国,法国,英国","杰西卡·查斯坦,古古·姆巴塔-劳,约翰·利思戈,艾丽森·皮尔,迈克尔·斯图巴,马克·斯特朗,杰克·莱西,道格拉斯·史密斯,萨姆·沃特森,迪伦·贝克",18,False,False,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2356912156.jpg,https://movie.douban.com/subject/26703158/
29,1291879,罗生门,8.8,357895,1950-08-26,"剧情,犯罪,悬疑",日本,"三船敏郎,京町子,森雅之,志村乔,千秋实,上田吉二郎,本间文子,加东大介",8,True,False,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1598883511.jpg,https://movie.douban.com/subject/1291879/
30,2286642,名侦探柯南：贝克街的亡灵,8.8,302240,2023-04-04,"动画,冒险,悬疑",日本,"高山南,山崎和佳奈,神谷明,山口胜平,林原惠美,岩居由希子,高木涉,大谷育江,绪方惠美,高乃丽",47,True,False,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2890515833.jpg,https://movie.douban.com/subject/2286642/
31,25917973,心迷宫,8.7,616291,2015-10-16,"剧情,犯罪,悬疑",中国大陆,"霍卫民,王笑天,罗芸,杨瑜珍,孙黎,邵胜杰,曹西安,贾致钢,朱自清,王梓尘",18,True,False,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2926020289.jpg,https://movie.douban.com/subject/25917973/
32,21318488,消失的爱人,8.7,1070322,2014-09-26,"剧情,犯罪,悬疑,惊悚",美国,"本·阿弗莱克,裴淳华,尼尔·帕特里克·哈里斯,凯莉·库恩,泰勒·派瑞,金·迪肯斯,米西·派勒,波伊德·霍布鲁克,艾米丽·拉塔科斯基,雪拉·渥德",21,True,False,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2221768894.jpg,https://movie.douban.com/subject/21318488/
33,21360417,恐怖直播,8.7,727171,2013-07-31,"剧情,犯罪,悬疑",韩国,"河正宇,李璟荣,全慧珍,李大卫,金弘波,崔正贤,崔大勋,姜信哲,韩成天,孙成灿",15,False,False,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2016930906.jpg,https://movie.douban.com/subject/21360417/
34,1304447,记忆碎片,8.7,668052,2000-09-05,"犯罪,剧情,悬疑,惊悚",美国,"盖·皮尔斯,凯瑞-安·莫斯,乔·潘托里亚诺,小马克·布恩,拉什·费加,乔雅·福克斯,斯蒂芬·托布罗斯基,哈里特·桑塞姆·哈里斯,托马斯·列农,考乐姆·吉斯·雷尼",13,True,False,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p641688453.jpg,https://movie.douban.com/subject/1304447/
35,1417598,电锯惊魂,8.7,611856,2004-01-19,"悬疑,惊悚,恐怖",美国,"雷·沃纳尔,加利·艾尔维斯,丹尼·格洛弗,梁振邦,迪娜·迈耶,迈克·巴特斯,保罗·古德勒支,迈克尔·爱默生,本尼托·马丁内斯,肖妮·史密斯",17,False,False,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p726839485.jpg,https://movie.douban.com/subject/1417598/
36,1292047,蓝白红三部曲之红,8.8,138041,1994-05-12,"剧情,爱情,悬疑","法国,波兰,瑞士","伊莲娜·雅各布,让-路易·特兰蒂尼昂,弗雷德里奎·费德,让-皮耶·罗利特,塞缪尔·勒·比汉,马里恩·斯泰伦斯,特科·切里奥,伯纳德·埃斯卡隆,让·施莱格尔,埃尔兹别塔·亚辛斯卡",17,True,False,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2173726043.jpg,https://movie.douban.com/subject/1292047/
37,1292288,公民凯恩,8.8,132986,1941-09-05,"剧情,悬疑",美国,"奥逊·威尔斯,约瑟夫·科顿,多萝西·康明戈尔,阿格妮丝·摩尔海德,埃弗雷特·斯隆,哈里·香农,雷·柯林斯,鲁斯·沃里克,保罗·斯图尔特",9,True,False,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1474928139.jpg,https://movie.douban.com/subject/1292288/
38,35286583,蜡笔小新：谜团！花之天下春日部学院,9.0,52769,2021-07-30,"动画,悬疑",日本,"小林由美子,林玉绪,广桥凉,一龙斋贞友,稻田彻,龟井芳子,兴梠里美,真柴摩利,森川智之,村濑步",14,False,False,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2666651888.jpg,https://movie.douban.com/subject/35286583/
39,36934908,因果报应,8.7,423181,2024-11-29,"动作,犯罪,悬疑",印度,"维杰·西图帕提,阿努拉格·卡施亚普,玛玛塔·莫汉达斯,那塔拉简·苏布拉马尼亚姆,阿比拉米,迪维亚·巴拉蒂,辛加姆普利,阿鲁多斯,穆尼什坎特,萨沙纳·纳米达斯",20,True,False,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2915350868.jpg,https://movie.douban.com/subject/36934908/
40,1308767,谍影重重2,8.7,399292,2004-11-14,"动作,悬疑,惊悚","美国,德国","马特·达蒙,布莱恩·考克斯,琼·艾伦,卡尔·厄本,弗朗卡·波滕特,朱丽娅·斯蒂尔斯,加布里埃尔·曼,马尔顿·索克斯,汤姆·加洛普,约翰·贝德福德·劳埃德",30,True,False,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p667644866.jpg,https://movie.douban.com/subject/1308767/
41,26419637,误杀瞒天记,8.7,295831,2022-04-15,"剧情,犯罪,悬疑",印度,"阿贾耶·德乌干,塔布,施芮娅·萨兰,拉贾特·卡普尔,伊西塔·杜塔,莫伦诺·贾达夫,皮拉桑纳·凯特卡尔,尤盖莎·索南,帕拉斯莫什·帕拉布,瑞瑟·查达哈",10,True,False,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2870295964.jpg,https://movie.douban.com/subject/26419637/
42,1299080,后窗,8.7,233978,1954-08-01,"悬疑,惊悚",美国,"詹姆斯·斯图尔特,格蕾丝·凯利,温戴尔·柯瑞,瑟尔玛·瑞特,雷蒙德·布尔,朱迪思·伊夫林,罗斯·巴格达萨里安,乔金·达西,萨拉·伯纳,弗兰克·卡迪",34,True,False,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p998913501.jpg,https://movie.douban.com/subject/1299080/
43,1297294,迷魂记,8.7,163171,1958-05-09,"爱情,悬疑,惊悚",美国,"詹姆斯·斯图尔特,金·诺瓦克,芭芭拉·贝尔·戈迪斯,汤姆·赫尔莫,亨瑞·琼斯,雷蒙德·贝利,埃伦·科比,康斯坦丁肖恩,李·帕特里克,丹尼·鲍沙其",34,True,False,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1275162115.jpg,https://movie.douban.com/subject/1297294/
44,2357703,名侦探柯南：通向天国的倒计时,8.7,156310,2001-04-21,"动画,动作,悬疑,惊悚",日本,"高山南,山崎和佳奈,神谷明,山口胜平,林原惠美,岩居由希子,高木涉,大谷育江,堀之纪,立木文彦",40,True,False,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p453730108.jpg,https://movie.douban.com/subject/2357703/
45,2279152,名侦探柯南：世纪末的魔术师,8.7,152370,1999-04-17,"犯罪,动画,悬疑,冒险",日本,"高山南,山崎和佳奈,茶风林,绪方贤一,盐泽兼人,神谷明,林原惠美,岩居由希子,高木涉,大谷育江",38,True,False,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p453729256.jpg,https://movie.douban.com/subject/2279152/
46,27113517,血观音,8.6,558376,2017-10-15,"剧情,悬疑",中国台湾,"惠英红,吴可熙,文淇,柯佳嬿,陈莎莉,丁强,刘尚谦,林志儒,王月,温贞菱",25,False,False,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2505008756.jpg,https://movie.douban.com/subject/27113517/
47,3075287,源代码,8.6,924567,2011-08-30,"科幻,悬疑,惊悚","美国,加拿大","杰克·吉伦哈尔,维拉·法米加,米歇尔·莫纳汉,杰弗里·怀特,拉塞尔·皮特斯,詹姆斯·A·伍兹,迈克尔·阿登,乔·柯布登 ,卡斯·安瓦尔,凯尔·盖特豪斯",15,True,False,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p988260245.jpg,https://movie.douban.com/subject/3075287/
48,25807345,彗星来的那一夜,8.6,683148,2013-09-19,"科幻,悬疑,惊悚","美国,英国","艾米丽·芭尔多尼,莫瑞·史特林,尼古拉斯·布兰登,劳伦·斯卡法莉娅,伊丽莎白·格瑞斯,雨果·阿姆斯特朗,亚历克斯·马努吉安,劳伦·马赫",8,True,False,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2187896734.jpg,https://movie.douban.com/subject/25807345/
49,1306982,吸血鬼猎人D,8.9,53291,2000-10-31,"动作,动画,悬疑,奇幻,冒险,恐怖","日本,美国","田中秀幸,永井一郎,山寺宏一,林原惠美,筱原惠美,屋良有作,大塚芳忠,关俊彦,大友龙三郎,大塚周夫",21,False,False,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p453851762.jpg,https://movie.douban.com/subject/1306982/
50,1304102,谍影重重,8.6,487718,2002-11-21,"动作,悬疑,惊悚","美国,德国,捷克","马特·达蒙,弗朗卡·波滕特,克里斯·库珀,克里夫·欧文,朱丽娅·斯蒂尔斯,布莱恩·考克斯,阿德沃尔·阿吉纽依-艾格拜吉,加布里埃尔·曼,沃尔顿·戈金斯,约什·汉密尔顿",20,True,False,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1597183981.jpg,https://movie.douban.com/subject/1304102/
51,1950148,赎罪,8.6,456826,2008-02-22,"剧情,悬疑,爱情,战争","英国,法国","詹姆斯·麦卡沃伊,西尔莎·罗南,凯拉·奈特莉,本尼迪克特·康伯巴奇,布兰达·布莱斯,哈丽特·瓦尔特,朱诺·坦普尔,阿尔菲·艾伦,帕特里克·肯尼迪,彼得·怀特",27,True,False,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2174553771.jpg,https://movie.douban.com/subject/1950148/
52,1292214,非常嫌疑犯,8.6,289789,1995-01-25,"犯罪,悬疑,惊悚","德国,美国","史蒂芬·鲍德温,加布里埃尔·伯恩,本尼西奥·德尔·托罗,凯文·波拉克,凯文·史派西,查兹·帕尔明特瑞,皮特·波斯尔思韦特,苏茜·爱米斯,吉安卡罗·埃斯波西托,丹·哈达亚",22,True,False,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2455372830.jpg,https://movie.douban.com/subject/1292214/
53,1305725,大卫·戈尔的一生,8.6,260049,2003-02-21,"剧情,犯罪,悬疑","美国,德国,英国,西班牙","凯文·史派西,凯特·温斯莱特,劳拉·琳妮,加布里埃尔·曼,梅丽莎·麦卡西,罗娜·迈特拉,艾伦·帕克,吉姆·比弗,马特·克拉文,马可·佩雷拉",39,True,False,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2186861098.jpg,https://movie.douban.com/subject/1305725/
54,1972698,守望者,8.6,239534,2009-03-06,"动作,科幻,悬疑",美国,"帕特里克·威尔森,卡拉·古奇诺,比利·克鲁德普,玛琳·阿克曼,杰弗里·迪恩·摩根,马修·古迪,杰基·厄尔·哈利,马特·弗里沃,史蒂芬·麦克哈蒂,劳拉·门内尔",57,True,False,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1663601927.jpg,https://movie.douban.com/subject/1972698/
55,1302100,尼罗河上的惨案,8.6,192277,1978-09-29,"剧情,犯罪,悬疑",英国,"彼得·乌斯蒂诺夫,简·伯金,洛伊丝·奇利斯,贝蒂·戴维斯,米娅·法罗,乔·芬奇,奥丽维娅·赫西,I·S·乔哈尔,乔治·肯尼迪,安吉拉·兰斯伯瑞",26,True,False,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2366278130.jpg,https://movie.douban.com/subject/1302100/
56,1292699,东方快车谋杀案,8.6,182923,1974-11-24,"剧情,犯罪,悬疑",英国,"阿尔伯特·芬尼,劳伦·白考尔,马丁·鲍尔萨姆,英格丽·褒曼,杰奎琳·比塞特,让-皮埃尔·卡塞尔,肖恩·康纳利,约翰·吉尔古德,温蒂·希勒,安东尼·博金斯",20,True,False,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1948648367.jpg,https://movie.douban.com/subject/1292699/
57,1439579,名侦探柯南：计时引爆摩天楼,8.6,160212,1997-04-19,"动画,悬疑",日本,"高山南,山口胜平,山崎和佳奈,神谷明,盐泽兼人,绪方贤一,茶风林,岩居由希子,高木涉,大谷育江",46,True,False,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2926763729.jpg,https://movie.douban.com/subject/1439579/
58,3011051,恐怖游轮,8.5,988154,2009-10-16,"科幻,悬疑,奇幻,惊悚","英国,澳大利亚","梅利莎·乔治,迈克尔·多曼,利亚姆·海姆斯沃斯,瑞秋·卡帕尼,亨利·尼克松,艾玛·朗,约书亚·麦基弗,杰克·泰勒,布莱恩·普罗贝茨",9,True,False,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p462470694.jpg,https://movie.douban.com/subject/3011051/
59,2027938,神探,8.5,344845,2008-02-22,"动作,犯罪,悬疑,惊悚",中国香港,"刘青云,安志杰,林家栋,林熙蕾,李国麟,李彩宁,陈慧珊,林雪,张兆辉,刘锦玲",21,True,False,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1349162079.jpg,https://movie.douban.com/subject/2027938/
60,25977027,小姐,8.5,574113,2016-05-14,"剧情,悬疑,情色,同性",韩国,"金敏喜,金泰梨,河正宇,赵震雄,文素利,金海淑,李龙女,李东辉,赵恩亨,丁夏潭",20,False,False,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2355555424.jpg,https://movie.douban.com/subject/25977027/
61,27615441,网络谜踪,8.5,564526,2018-12-14,"剧情,犯罪,悬疑,惊悚","美国,俄罗斯","约翰·赵,米切尔·拉,黛博拉·梅辛,约瑟夫·李,萨拉·米博·孙,亚历克丝·杰恩·高,刘玥辰,刘卡雅,多米尼克·霍夫曼,西尔维亚·米纳西安",29,True,False,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2542848758.jpg,https://movie.douban.com/subject/27615441/
62,1477916,心理游戏,8.8,50143,2004-08-07,"动画,冒险,喜剧,悬疑",日本,"今田耕司,藤井隆,山口智充,前田沙耶香,西凛太郎,布鲁斯·洛克",6,False,False,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p453762724.jpg,https://movie.douban.com/subject/1477916/
63,3073124,月球,8.5,294607,2009-01-23,"剧情,科幻,悬疑","英国,美国","山姆·洛克威尔,凯文·史派西,多米妮克·麦克艾丽戈特,卡雅·斯考达里奥,王汉斌,马特·贝里,马尔科姆·斯图尔特,罗宾·查克,玛丽·泰勒·摩尔",9,True,False,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p449399746.jpg,https://movie.douban.com/subject/3073124/
64,1296217,一级恐惧,8.5,261855,1996-04-03,"剧情,犯罪,悬疑",美国,"理查·基尔,爱德华·诺顿,劳拉·琳妮,约翰·马奥尼,阿尔法·伍达德,弗兰西斯·麦克多蒙德,特瑞·欧奎恩,安德鲁·布劳尔,斯蒂文·鲍尔,乔·斯帕诺",23,True,False,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1150407027.jpg,https://movie.douban.com/subject/1296217/
65,1292230,刺杀肯尼迪,8.8,46248,1991-12-20,"传记,剧情,历史,悬疑,惊悚","美国,法国","凯文·科斯特纳,茜茜·斯派塞克,汤米·李·琼斯,乔·佩西,加里·奥德曼,凯文·贝肯,杰克·莱蒙,唐纳德·萨瑟兰,马丁·辛,迈克尔·鲁克",42,True,False,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2185846004.jpg,https://movie.douban.com/subject/1292230/
66,4935242,焦土之城,8.6,93365,2010-09-03,"剧情,战争,悬疑","加拿大,法国","卢巴纳·阿兹巴尔,梅丽莎·德索蒙斯-波林,马克西姆·高德特,雷米·吉拉德,杰基·萨维里斯,巴亚·贝拉尔,尤塞夫·什维哈特,卡里姆·巴宾,穆罕默德·马吉德",9,False,False,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p981048348.jpg,https://movie.douban.com/subject/4935242/
